	-35.00	-33.45	-31.93	-30.58	-29.77	-28.64	-27.46	-26.72	-26.14	-25.15	-24.16	-23.56	-23.26	-23.11	-23.05	-23.02	-23.01	-23.00	-23.00	-23.00	-23.00	-23.00	-23.00	-23.00	-23.00	-23.00	-23.15	-23.57	-24.43	-25.25	-26.02	-26.73	-27.60	-28.69	-29.59	-30.56	-31.70	-33.00	-34.38	-35.46	-36.84	-38.18	-39.73	-41.16	-42.74	-44.21	-45.82	-47.76	-49.31	-51.27	-52.99	-54.73	-56.73	-58.34	-60.34	-62.18	-64.00	-66.20	-68.51	-70.37	-72.52	-74.95	-76.83	-78.85	-81.19	-83.58	-85.66	-87.90	-90.33	-92.75	-95.00	-97.30	-99.73	-102.26	-104.73	-106.99	-109.30	-111.74	-114.29	-116.76	-119.06	-121.58	-124.11	-126.67	-129.19	-131.83	-134.17	-136.70	-139.26	-141.83	-144.50	-147.11	-149.90	-152.33	-154.85	-157.55	-160.40	-163.13	-165.35	-167.00
	-38.00	-36.26	-34.64	-33.36	-32.46	-31.30	-30.22	-29.59	-28.99	-27.99	-27.03	-26.48	-26.22	-26.09	-26.04	-26.02	-26.01	-26.00	-26.00	-26.00	-26.00	-26.00	-26.00	-26.00	-26.00	-26.00	-26.05	-26.43	-27.31	-28.18	-28.79	-29.43	-30.38	-31.38	-32.25	-33.31	-34.55	-35.91	-36.96	-38.05	-39.38	-40.75	-42.25	-43.70	-45.24	-46.72	-48.45	-50.07	-51.75	-53.73	-55.30	-57.26	-58.99	-60.74	-62.75	-64.37	-66.37	-68.77	-70.58	-72.59	-74.95	-76.81	-78.83	-81.13	-83.13	-85.30	-87.59	-90.07	-92.16	-94.36	-96.75	-99.27	-101.73	-103.99	-106.30	-108.73	-111.26	-113.73	-116.00	-118.31	-120.75	-123.39	-125.90	-128.19	-130.70	-133.21	-135.75	-138.24	-140.87	-143.59	-146.02	-148.62	-151.22	-153.81	-156.30	-159.01	-161.87	-164.33	-166.94	-170.00
	-41.00	-38.98	-37.41	-36.21	-35.28	-34.12	-33.09	-32.51	-31.91	-30.91	-29.97	-29.44	-29.19	-29.08	-29.03	-29.01	-29.01	-29.00	-29.00	-29.00	-29.00	-29.00	-29.00	-29.00	-29.00	-29.00	-29.02	-29.37	-30.26	-31.14	-31.68	-32.27	-33.26	-34.21	-35.07	-36.17	-37.46	-38.48	-39.55	-40.75	-42.09	-43.50	-44.98	-46.46	-47.96	-49.27	-50.97	-52.59	-54.39	-56.04	-57.74	-59.73	-61.30	-63.27	-65.00	-66.75	-68.95	-70.75	-72.73	-75.02	-76.83	-78.83	-81.12	-82.92	-84.99	-87.35	-89.89	-91.83	-93.97	-96.36	-98.95	-101.10	-103.34	-105.74	-108.27	-110.73	-112.99	-115.30	-117.73	-120.27	-122.73	-125.04	-127.37	-129.81	-132.44	-134.95	-137.22	-139.72	-142.42	-145.05	-147.65	-150.19	-152.84	-155.20	-157.73	-160.48	-163.16	-165.79	-168.10	-170.00
	-41.00	-41.05	-40.07	-39.06	-38.17	-37.02	-36.02	-35.46	-34.87	-33.87	-32.94	-32.42	-32.18	-32.07	-32.03	-32.01	-32.00	-32.00	-32.00	-32.00	-32.00	-32.00	-32.00	-32.00	-32.00	-32.00	-32.01	-32.34	-33.24	-34.12	-34.63	-35.21	-36.20	-37.14	-37.98	-39.10	-40.23	-41.17	-42.29	-43.56	-44.94	-46.19	-47.76	-49.12	-50.36	-51.83	-53.63	-55.12	-56.91	-58.37	-60.29	-62.00	-63.73	-65.73	-67.30	-69.27	-71.10	-72.93	-75.13	-76.89	-78.85	-81.13	-82.92	-84.89	-87.19	-89.76	-91.73	-93.81	-96.17	-98.57	-100.66	-102.89	-105.33	-107.75	-110.00	-112.30	-114.73	-117.26	-119.73	-121.99	-124.30	-126.74	-129.29	-131.76	-134.06	-136.39	-138.83	-141.46	-144.06	-146.75	-149.13	-151.68	-154.21	-156.76	-159.25	-161.97	-164.75	-167.17	-169.83	-173.00
	-44.00	-43.78	-42.70	-41.87	-41.08	-39.97	-38.98	-38.44	-37.85	-36.86	-35.93	-35.41	-35.17	-35.07	-35.03	-35.01	-35.00	-35.00	-35.00	-35.00	-35.00	-35.00	-35.00	-35.00	-35.00	-35.00	-35.00	-35.34	-36.23	-37.12	-37.61	-38.18	-39.17	-40.10	-40.95	-42.07	-42.93	-43.92	-45.12	-46.45	-47.49	-48.85	-50.19	-51.54	-52.86	-54.50	-56.03	-57.68	-59.19	-60.81	-62.76	-64.31	-66.27	-67.99	-69.73	-71.73	-73.34	-75.34	-77.18	-78.99	-81.19	-83.13	-84.99	-87.19	-89.71	-91.68	-93.76	-96.10	-98.11	-100.29	-102.59	-105.07	-107.16	-109.36	-111.75	-114.27	-116.73	-118.99	-121.30	-123.73	-126.26	-128.73	-131.00	-133.31	-135.75	-138.30	-140.76	-143.07	-145.62	-148.17	-150.73	-153.23	-155.85	-158.19	-160.71	-163.46	-166.12	-168.72	-171.05	-173.00
	-47.00	-46.33	-45.35	-44.69	-43.99	-42.93	-41.96	-41.43	-40.85	-39.85	-38.92	-38.41	-38.17	-38.07	-38.03	-38.01	-38.00	-38.00	-38.00	-38.00	-38.00	-38.00	-38.00	-38.00	-38.00	-38.00	-38.00	-38.33	-39.22	-40.11	-40.61	-41.17	-42.16	-43.09	-43.94	-44.69	-45.60	-46.72	-48.00	-49.19	-50.16	-51.42	-52.77	-54.16	-55.56	-57.11	-58.62	-60.20	-61.70	-63.45	-65.06	-66.75	-68.73	-70.30	-72.26	-73.99	-75.74	-77.75	-79.37	-81.37	-83.58	-85.30	-87.35	-89.76	-91.68	-93.74	-96.08	-97.90	-99.98	-102.34	-104.89	-106.83	-108.97	-111.36	-113.95	-116.10	-118.34	-120.74	-123.27	-125.73	-127.99	-130.30	-132.73	-135.27	-137.73	-140.00	-142.31	-144.75	-147.40	-149.93	-152.21	-154.71	-157.23	-159.76	-162.43	-165.06	-167.77	-170.15	-172.81	-176.00
	-50.00	-49.07	-48.12	-47.55	-46.92	-45.71	-44.85	-44.38	-43.83	-42.84	-41.92	-41.41	-41.17	-41.07	-41.03	-41.01	-41.00	-41.00	-41.00	-41.00	-41.00	-41.00	-41.00	-41.00	-41.00	-41.00	-41.00	-41.33	-42.22	-43.11	-43.61	-44.17	-45.16	-45.90	-46.65	-47.37	-48.36	-49.57	-50.91	-51.86	-52.90	-54.16	-55.53	-56.95	-58.40	-59.91	-61.22	-62.85	-64.22	-65.96	-67.39	-69.30	-71.01	-72.73	-74.73	-76.30	-78.27	-80.00	-81.75	-83.95	-85.66	-87.59	-89.89	-91.73	-93.76	-96.08	-97.89	-99.87	-102.19	-104.76	-106.73	-108.80	-111.17	-113.57	-115.66	-117.89	-120.33	-122.75	-125.00	-127.30	-129.73	-132.26	-134.73	-136.99	-139.30	-141.73	-144.27	-146.73	-149.04	-151.38	-153.82	-156.45	-158.96	-161.60	-164.01	-166.60	-169.17	-171.73	-174.05	-176.00
	-53.00	-51.95	-51.01	-50.48	-49.51	-48.40	-47.69	-47.32	-46.81	-45.65	-44.82	-44.37	-44.16	-44.06	-44.03	-44.01	-44.00	-44.00	-44.00	-44.00	-44.00	-44.00	-44.00	-44.00	-44.00	-44.00	-44.00	-44.33	-45.22	-45.92	-46.51	-47.13	-47.77	-48.61	-49.41	-50.16	-51.22	-52.48	-53.49	-54.52	-55.69	-57.00	-58.40	-59.85	-61.13	-62.35	-63.81	-65.20	-66.76	-68.23	-69.83	-71.76	-73.31	-75.27	-76.99	-78.73	-80.73	-82.30	-84.27	-86.10	-87.90	-90.07	-91.83	-93.81	-96.10	-97.90	-99.87	-102.15	-104.69	-106.67	-108.76	-111.10	-113.11	-115.29	-117.59	-120.07	-122.16	-124.36	-126.75	-129.27	-131.73	-133.99	-136.30	-138.73	-141.26	-143.73	-145.99	-148.30	-150.74	-153.29	-155.76	-158.07	-160.58	-163.11	-165.67	-168.19	-170.83	-173.17	-175.81	-179.00
	-56.00	-54.91	-53.96	-53.25	-52.20	-51.18	-50.57	-50.26	-49.41	-48.36	-47.67	-47.31	-47.13	-47.06	-47.02	-47.01	-47.00	-47.00	-47.00	-47.00	-47.00	-47.00	-47.00	-47.00	-47.00	-47.00	-47.00	-47.33	-47.85	-48.64	-49.37	-49.89	-50.47	-51.39	-52.26	-53.05	-54.14	-55.24	-56.18	-57.28	-58.54	-59.91	-61.15	-62.34	-63.59	-64.88	-66.31	-67.74	-69.25	-70.73	-72.46	-74.07	-75.75	-77.73	-79.30	-81.26	-82.99	-84.73	-86.73	-88.34	-90.33	-92.16	-93.97	-96.17	-98.11	-99.98	-102.19	-104.69	-106.65	-108.73	-111.08	-112.89	-114.98	-117.34	-119.89	-121.83	-123.97	-126.36	-128.76	-131.00	-133.30	-135.73	-138.26	-140.72	-142.99	-145.30	-147.73	-150.26	-152.73	-155.00	-157.31	-159.75	-162.39	-164.91	-167.19	-169.70	-172.22	-174.75	-177.24	-179.00
	-59.00	-57.90	-56.94	-56.14	-55.05	-54.05	-53.49	-53.03	-52.11	-51.14	-50.55	-50.25	-50.11	-50.05	-50.02	-50.01	-50.00	-50.00	-50.00	-50.00	-50.00	-50.00	-50.00	-50.00	-50.00	-50.00	-50.00	-50.15	-50.57	-51.43	-52.25	-52.74	-53.30	-54.27	-55.17	-55.99	-57.09	-58.12	-59.02	-60.15	-61.45	-62.48	-63.65	-64.89	-66.21	-67.58	-69.02	-70.48	-71.98	-73.46	-75.07	-76.62	-78.41	-80.04	-81.74	-83.73	-85.30	-87.26	-88.99	-90.74	-92.75	-94.36	-96.36	-98.57	-100.29	-102.34	-104.76	-106.67	-108.73	-111.07	-112.89	-114.87	-117.19	-119.57	-121.64	-123.77	-126.15	-128.19	-130.37	-132.75	-135.27	-137.73	-139.99	-142.30	-144.73	-147.26	-149.72	-151.99	-154.30	-156.73	-159.27	-161.73	-164.04	-166.37	-168.81	-171.44	-173.95	-176.60	-179.07	-182.00
	-62.00	-60.70	-59.84	-59.06	-57.97	-56.99	-56.45	-55.91	-54.95	-54.01	-53.48	-53.21	-53.09	-53.04	-53.02	-53.01	-53.00	-53.00	-53.00	-53.00	-53.00	-53.00	-53.00	-53.00	-53.00	-53.00	-53.00	-53.05	-53.43	-54.31	-55.18	-55.67	-56.23	-57.21	-58.12	-58.96	-60.07	-60.89	-61.86	-63.05	-64.21	-65.16	-66.32	-67.62	-69.00	-70.42	-71.88	-73.17	-74.75	-76.12	-77.77	-79.18	-80.93	-82.38	-84.29	-86.00	-87.73	-89.73	-91.30	-93.27	-95.00	-96.75	-98.95	-100.66	-102.59	-104.89	-106.73	-108.76	-111.08	-112.89	-114.87	-117.15	-119.13	-121.30	-123.58	-126.03	-127.90	-130.00	-132.37	-134.95	-137.10	-139.34	-141.74	-144.27	-146.73	-148.99	-151.30	-153.73	-156.26	-158.73	-160.99	-163.30	-165.74	-168.29	-170.76	-173.06	-175.58	-178.11	-180.43	-182.00
	-65.00	-63.56	-62.74	-62.00	-60.93	-59.96	-59.43	-58.87	-57.89	-56.96	-56.44	-56.19	-56.08	-56.03	-56.01	-56.01	-56.00	-56.00	-56.00	-56.00	-56.00	-56.00	-56.00	-56.00	-56.00	-56.00	-56.00	-56.02	-56.37	-57.26	-58.14	-58.63	-59.19	-60.18	-61.10	-61.94	-62.69	-63.59	-64.69	-65.97	-66.89	-67.91	-69.12	-70.47	-71.89	-73.15	-74.34	-75.79	-77.17	-78.72	-80.15	-81.74	-83.21	-84.82	-86.76	-88.31	-90.27	-91.99	-93.73	-95.73	-97.30	-99.27	-101.10	-102.89	-105.07	-106.83	-108.80	-111.10	-112.89	-114.87	-117.15	-118.93	-120.99	-123.35	-125.89	-127.81	-129.85	-132.19	-134.58	-136.66	-138.90	-141.33	-143.75	-146.00	-148.30	-150.73	-153.26	-155.72	-157.99	-160.30	-162.73	-165.26	-167.73	-170.00	-172.31	-174.75	-177.39	-179.90	-182.22	-185.00
	-68.00	-66.49	-65.68	-64.96	-63.91	-62.95	-62.42	-61.85	-60.86	-59.93	-59.42	-59.18	-59.07	-59.03	-59.01	-59.00	-59.00	-59.00	-59.00	-59.00	-59.00	-59.00	-59.00	-59.00	-59.00	-59.00	-59.00	-59.01	-59.34	-60.24	-61.12	-61.62	-62.18	-63.16	-64.09	-64.75	-65.40	-66.37	-67.57	-68.53	-69.54	-70.69	-71.99	-73.38	-74.45	-75.64	-76.89	-78.31	-79.73	-81.24	-82.70	-84.23	-85.72	-87.45	-89.07	-90.75	-92.73	-94.30	-96.26	-97.99	-99.73	-101.73	-103.34	-105.33	-107.16	-108.97	-111.17	-113.11	-114.98	-117.19	-119.13	-120.99	-123.23	-125.77	-127.74	-129.80	-132.12	-134.12	-136.30	-138.59	-141.07	-143.16	-145.36	-147.75	-150.27	-152.73	-154.99	-157.30	-159.73	-162.26	-164.72	-166.99	-169.30	-171.73	-174.27	-176.73	-179.04	-181.37	-183.56	-185.00
	-71.00	-69.46	-68.65	-67.94	-66.71	-65.84	-65.38	-64.83	-63.85	-62.92	-62.41	-62.17	-62.07	-62.03	-62.01	-62.00	-62.00	-62.00	-62.00	-62.00	-62.00	-62.00	-62.00	-62.00	-62.00	-62.00	-62.00	-62.00	-62.34	-63.23	-64.12	-64.61	-65.17	-66.16	-66.90	-67.56	-68.22	-69.24	-70.30	-71.21	-72.29	-73.54	-74.91	-75.96	-77.04	-78.28	-79.60	-81.03	-82.48	-83.97	-85.45	-86.96	-88.46	-90.07	-91.62	-93.41	-95.04	-96.74	-98.73	-100.30	-102.26	-103.99	-105.74	-107.75	-109.36	-111.36	-113.57	-115.29	-117.34	-119.57	-121.30	-123.35	-125.77	-127.70	-129.77	-132.10	-133.91	-135.98	-138.34	-140.89	-142.83	-144.97	-147.36	-149.95	-152.10	-154.34	-156.74	-159.27	-161.73	-163.99	-166.30	-168.73	-171.26	-173.73	-175.99	-178.30	-180.74	-183.29	-185.59	-188.00
	-74.00	-72.45	-71.64	-70.56	-69.42	-68.70	-68.32	-67.81	-66.84	-65.91	-65.41	-65.17	-65.07	-65.03	-65.01	-65.00	-65.00	-65.00	-65.00	-65.00	-65.00	-65.00	-65.00	-65.00	-65.00	-65.00	-65.00	-65.00	-65.33	-66.22	-67.11	-67.61	-68.17	-68.78	-69.62	-70.38	-71.11	-72.16	-73.16	-74.04	-75.16	-76.46	-77.48	-78.55	-79.75	-81.06	-82.44	-83.89	-85.17	-86.75	-88.11	-89.73	-91.11	-92.77	-94.18	-95.93	-97.38	-99.29	-101.00	-102.73	-104.73	-106.30	-108.27	-110.00	-111.75	-113.95	-115.66	-117.59	-119.89	-121.64	-123.58	-125.89	-127.74	-129.77	-132.09	-133.90	-135.88	-138.19	-140.76	-142.73	-144.81	-147.17	-149.57	-151.66	-153.89	-156.33	-158.75	-161.00	-163.30	-165.73	-168.26	-170.72	-172.99	-175.30	-177.73	-180.26	-182.73	-185.00	-187.65	-191.00
	-77.00	-75.45	-74.45	-73.27	-72.20	-71.58	-71.26	-70.78	-69.83	-68.91	-68.40	-68.17	-68.07	-68.03	-68.01	-68.00	-68.00	-68.00	-68.00	-68.00	-68.00	-68.00	-68.00	-68.00	-68.00	-68.00	-68.00	-68.00	-68.33	-69.22	-70.11	-70.61	-70.98	-71.50	-72.41	-73.25	-74.03	-75.11	-76.09	-76.96	-78.10	-79.22	-80.17	-81.29	-82.56	-83.93	-85.17	-86.35	-87.80	-89.17	-90.72	-92.14	-93.71	-95.15	-96.73	-98.21	-99.82	-101.76	-103.31	-105.27	-106.99	-108.73	-110.73	-112.30	-114.27	-116.10	-117.89	-120.07	-121.83	-123.77	-126.03	-127.81	-129.80	-132.10	-133.90	-135.88	-138.15	-140.70	-142.67	-144.76	-147.10	-149.11	-151.29	-153.59	-156.07	-158.16	-160.36	-162.75	-165.27	-167.73	-169.99	-172.30	-174.73	-177.26	-179.72	-181.99	-184.30	-186.73	-189.19	-191.00
	-80.00	-78.45	-77.35	-76.13	-75.08	-74.50	-74.22	-73.76	-72.82	-71.91	-71.40	-71.17	-71.07	-71.03	-71.01	-71.00	-71.00	-71.00	-71.00	-71.00	-71.00	-71.00	-71.00	-71.00	-71.00	-71.00	-71.00	-71.00	-71.33	-72.22	-73.11	-73.61	-73.89	-74.36	-75.29	-76.17	-76.98	-78.09	-78.88	-79.84	-81.03	-81.91	-82.92	-84.12	-85.45	-86.48	-87.65	-88.90	-90.31	-91.73	-93.24	-94.70	-96.23	-97.70	-99.23	-100.72	-102.45	-104.07	-105.75	-107.73	-109.30	-111.26	-112.99	-114.73	-116.73	-118.34	-120.33	-122.16	-123.97	-126.15	-127.90	-129.85	-132.12	-133.91	-135.88	-138.15	-140.68	-142.65	-144.73	-147.08	-148.90	-150.98	-153.34	-155.89	-157.83	-159.97	-162.36	-164.95	-167.10	-169.34	-171.74	-174.27	-176.73	-178.99	-181.30	-183.73	-186.26	-188.73	-191.10	-194.00
	-83.00	-81.26	-80.22	-79.04	-78.02	-77.46	-77.20	-76.75	-75.81	-74.90	-74.40	-74.17	-74.07	-74.03	-74.01	-74.00	-74.00	-74.00	-74.00	-74.00	-74.00	-74.00	-74.00	-74.00	-74.00	-74.00	-74.00	-74.00	-74.33	-75.22	-76.11	-76.61	-76.85	-77.30	-78.23	-79.13	-79.96	-80.70	-81.59	-82.69	-83.59	-84.56	-85.70	-86.99	-88.19	-89.16	-90.32	-91.62	-93.04	-94.48	-95.97	-97.45	-98.96	-100.26	-101.87	-103.23	-104.96	-106.58	-108.39	-110.04	-111.74	-113.73	-115.30	-117.26	-118.99	-120.74	-122.75	-124.36	-126.36	-128.19	-130.00	-132.19	-134.12	-135.98	-138.19	-140.70	-142.65	-144.73	-147.07	-148.89	-150.87	-153.19	-155.76	-157.73	-159.80	-162.17	-164.57	-166.66	-168.89	-171.33	-173.75	-176.00	-178.30	-180.73	-183.26	-185.72	-187.99	-190.30	-192.50	-194.00
	-83.00	-83.37	-82.93	-81.92	-80.96	-80.43	-80.19	-79.74	-78.62	-77.81	-77.36	-77.15	-77.06	-77.02	-77.01	-77.00	-77.00	-77.00	-77.00	-77.00	-77.00	-77.00	-77.00	-77.00	-77.00	-77.00	-77.00	-77.00	-77.33	-78.22	-78.92	-79.51	-79.81	-80.27	-81.21	-82.11	-82.76	-83.41	-84.37	-85.38	-86.25	-87.31	-88.55	-89.91	-90.86	-91.90	-93.12	-94.47	-95.90	-97.17	-98.75	-100.11	-101.36	-102.83	-104.21	-105.77	-107.61	-109.11	-110.91	-112.37	-114.29	-116.00	-117.73	-119.73	-121.30	-123.27	-125.00	-126.75	-128.76	-130.37	-132.37	-134.58	-136.30	-138.34	-140.76	-142.67	-144.73	-147.07	-148.88	-150.87	-153.15	-155.51	-157.58	-159.72	-162.08	-164.11	-166.29	-168.59	-171.07	-173.16	-175.36	-177.75	-180.27	-182.73	-184.99	-187.30	-189.73	-192.26	-194.57	-197.00
	-86.00	-86.11	-85.77	-84.85	-83.93	-83.42	-83.18	-82.36	-81.34	-80.67	-80.31	-80.13	-80.06	-80.02	-80.01	-80.00	-80.00	-80.00	-80.00	-80.00	-80.00	-80.00	-80.00	-80.00	-80.00	-80.00	-80.00	-80.00	-80.33	-80.85	-81.64	-82.37	-82.74	-83.24	-84.19	-85.10	-85.66	-86.26	-87.25	-88.21	-89.07	-90.17	-91.46	-92.48	-93.52	-94.69	-95.99	-97.38	-98.45	-99.83	-101.18	-102.54	-103.86	-105.31	-106.74	-108.44	-110.01	-111.67	-113.19	-114.81	-116.76	-118.31	-120.27	-121.99	-123.73	-125.73	-127.30	-129.27	-131.00	-132.75	-134.95	-136.66	-138.59	-140.89	-142.73	-144.76	-147.08	-148.89	-150.87	-153.15	-155.12	-157.27	-159.56	-162.00	-163.87	-165.97	-168.34	-170.89	-172.83	-174.97	-177.36	-179.95	-182.10	-184.34	-186.74	-189.27	-191.73	-193.99	-196.64	-200.00
	-89.00	-89.03	-88.70	-87.81	-86.91	-86.41	-85.98	-85.08	-84.13	-83.55	-83.25	-83.11	-83.05	-83.02	-83.01	-83.00	-83.00	-83.00	-83.00	-83.00	-83.00	-83.00	-83.00	-83.00	-83.00	-83.00	-83.00	-83.00	-83.15	-83.57	-84.43	-85.25	-85.69	-86.21	-87.18	-88.10	-88.62	-89.20	-90.19	-91.13	-91.98	-93.10	-94.23	-95.17	-96.28	-97.54	-98.90	-99.96	-101.04	-102.38	-103.75	-105.15	-106.56	-108.02	-109.48	-111.07	-112.60	-114.19	-115.70	-117.44	-119.06	-120.75	-122.73	-124.30	-126.26	-127.99	-129.73	-131.73	-133.30	-135.27	-137.10	-138.90	-141.07	-142.83	-144.81	-147.10	-148.90	-150.87	-153.15	-155.12	-157.08	-159.37	-161.89	-163.81	-165.84	-168.17	-170.56	-172.64	-174.77	-177.15	-179.56	-181.66	-183.89	-186.33	-188.75	-191.00	-193.30	-195.73	-198.19	-200.00
	-92.00	-92.01	-91.68	-90.60	-89.80	-89.37	-88.87	-87.93	-87.01	-86.47	-86.21	-86.09	-86.04	-86.02	-86.01	-86.00	-86.00	-86.00	-86.00	-86.00	-86.00	-86.00	-86.00	-86.00	-86.00	-86.00	-86.00	-86.00	-86.05	-86.43	-87.31	-88.18	-88.65	-89.19	-90.17	-90.90	-91.51	-92.14	-93.16	-94.10	-94.95	-96.07	-97.11	-98.02	-99.15	-100.45	-101.48	-102.55	-103.75	-105.09	-106.50	-107.95	-109.40	-110.87	-112.16	-113.79	-115.18	-116.83	-118.22	-119.95	-121.58	-123.39	-125.04	-126.74	-128.73	-130.30	-132.26	-133.99	-135.73	-137.73	-139.34	-141.33	-143.16	-144.97	-147.17	-149.11	-150.98	-153.19	-155.51	-157.27	-159.37	-161.83	-163.75	-165.81	-168.12	-170.12	-172.29	-174.58	-177.03	-179.08	-181.28	-183.58	-186.07	-188.16	-190.36	-192.75	-195.27	-197.73	-200.10	-203.00
	-95.00	-95.00	-94.30	-93.31	-92.66	-92.30	-91.82	-90.87	-89.95	-89.43	-89.19	-89.08	-89.03	-89.01	-89.01	-89.00	-89.00	-89.00	-89.00	-89.00	-89.00	-89.00	-89.00	-89.00	-89.00	-89.00	-89.00	-89.00	-89.02	-89.37	-90.26	-91.14	-91.63	-92.18	-92.79	-93.62	-94.36	-95.08	-96.13	-97.08	-97.93	-99.06	-99.88	-100.86	-102.05	-103.21	-104.16	-105.29	-106.56	-107.94	-109.38	-110.84	-112.13	-113.34	-114.79	-116.18	-117.74	-119.18	-120.75	-122.60	-124.11	-125.90	-127.37	-129.29	-131.00	-132.73	-134.73	-136.30	-138.26	-139.99	-141.74	-143.75	-145.36	-147.36	-149.57	-151.29	-153.34	-155.76	-157.58	-159.56	-161.89	-163.75	-165.79	-168.11	-169.91	-171.98	-174.34	-176.89	-178.81	-180.94	-183.33	-185.88	-187.83	-189.97	-192.36	-194.95	-197.10	-199.34	-201.52	-203.00
	-98.00	-97.81	-97.01	-96.10	-95.54	-95.25	-94.78	-93.84	-92.92	-92.42	-92.18	-92.07	-92.03	-92.01	-92.00	-92.00	-92.00	-92.00	-92.00	-92.00	-92.00	-92.00	-92.00	-92.00	-92.00	-92.00	-92.00	-92.00	-92.01	-92.34	-93.24	-94.12	-94.61	-94.99	-95.50	-96.41	-97.25	-98.02	-99.10	-99.88	-100.83	-101.64	-102.57	-103.69	-104.97	-105.89	-106.91	-108.11	-109.45	-110.86	-112.13	-113.33	-114.59	-115.87	-117.30	-118.73	-120.24	-121.71	-123.43	-125.00	-126.67	-128.19	-129.81	-131.76	-133.31	-135.27	-136.99	-138.73	-140.72	-142.30	-144.27	-146.00	-147.75	-149.95	-151.66	-153.59	-155.89	-157.73	-159.72	-162.00	-163.81	-165.81	-168.11	-169.91	-171.88	-174.19	-176.76	-178.73	-180.80	-183.16	-185.56	-187.63	-189.77	-192.15	-194.56	-196.66	-198.89	-201.33	-203.59	-206.00
	-101.00	-100.72	-99.87	-98.98	-98.46	-98.21	-97.76	-96.82	-95.91	-95.41	-95.17	-95.07	-95.03	-95.01	-95.00	-95.00	-95.00	-95.00	-95.00	-95.00	-95.00	-95.00	-95.00	-95.00	-95.00	-95.00	-95.00	-95.00	-95.00	-95.34	-96.23	-97.12	-97.61	-97.89	-98.36	-99.29	-100.17	-100.98	-101.71	-102.59	-103.50	-104.30	-105.33	-106.55	-107.53	-108.54	-109.69	-110.99	-112.38	-113.44	-114.63	-115.88	-117.21	-118.58	-120.02	-121.48	-122.97	-124.46	-126.06	-127.60	-129.19	-130.70	-132.44	-134.06	-135.75	-137.73	-139.30	-141.26	-142.99	-144.73	-146.73	-148.30	-150.27	-152.10	-153.89	-156.07	-157.83	-159.80	-162.08	-163.87	-165.84	-168.12	-169.91	-171.88	-174.15	-176.70	-178.67	-180.76	-183.09	-185.11	-187.29	-189.58	-192.02	-194.08	-196.28	-198.58	-201.07	-203.16	-205.70	-209.00
	-104.00	-103.68	-102.81	-101.93	-101.43	-101.19	-100.75	-99.81	-98.90	-98.40	-98.17	-98.07	-98.03	-98.01	-98.00	-98.00	-98.00	-98.00	-98.00	-98.00	-98.00	-98.00	-98.00	-98.00	-98.00	-98.00	-98.00	-98.00	-98.00	-98.33	-99.22	-100.11	-100.61	-100.85	-101.30	-102.23	-103.13	-103.77	-104.41	-105.37	-106.28	-107.10	-108.19	-109.28	-110.20	-111.29	-112.54	-113.90	-114.95	-116.04	-117.28	-118.60	-119.99	-121.42	-122.88	-124.17	-125.75	-127.12	-128.77	-130.17	-131.83	-133.21	-134.95	-136.39	-138.30	-140.00	-141.73	-143.73	-145.30	-147.26	-148.99	-150.73	-152.73	-154.34	-156.33	-158.16	-159.97	-162.17	-164.11	-165.97	-168.17	-170.12	-171.98	-174.19	-176.70	-178.65	-180.73	-183.08	-184.89	-186.97	-189.34	-191.88	-193.81	-195.94	-198.33	-200.70	-202.73	-204.93	-207.27	-209.00
	-107.00	-106.67	-105.79	-104.90	-104.41	-104.17	-103.74	-102.81	-101.90	-101.40	-101.17	-101.07	-101.03	-101.01	-101.00	-101.00	-101.00	-101.00	-101.00	-101.00	-101.00	-101.00	-101.00	-101.00	-101.00	-101.00	-101.00	-101.00	-101.00	-101.33	-102.22	-103.11	-103.61	-103.84	-104.28	-105.21	-106.11	-106.66	-107.27	-108.25	-109.17	-110.01	-111.12	-112.14	-113.03	-114.16	-115.46	-116.48	-117.55	-118.74	-120.06	-121.44	-122.88	-124.15	-125.34	-126.79	-128.17	-129.72	-131.15	-132.73	-134.17	-135.75	-137.22	-138.83	-140.76	-142.31	-144.27	-145.99	-147.73	-149.72	-151.30	-153.26	-154.99	-156.74	-158.75	-160.36	-162.36	-164.57	-166.29	-168.34	-170.56	-172.29	-174.34	-176.76	-178.67	-180.73	-183.07	-184.89	-186.87	-189.19	-191.76	-193.73	-195.80	-198.16	-200.18	-202.35	-204.63	-207.09	-209.27	-212.00
